

############################ Log - Start ############################
# Log initialized at: 10/21/13 16:48:19
Time	Real temperature	Average temperature	Setpoint temperature
93.858	22.000	21.965	24.100
94.888	22.000	21.945	24.100
95.929	21.900	21.927	24.100
96.962	21.800	21.908	24.100
97.994	21.800	21.900	24.100
99.040	21.900	21.890	24.100
100.073	21.900	21.882	24.100
101.115	22.100	21.882	24.100
102.149	22.300	21.890	24.100
103.191	22.600	21.912	24.100
104.266	23.200	21.955	24.100
105.309	23.800	22.025	24.100
106.341	24.100	22.067	24.100
107.382	24.500	22.160	24.100
108.415	24.600	22.262	24.100
109.446	24.700	22.367	24.100
110.482	24.600	22.468	24.100
111.574	24.400	22.565	24.100
112.605	24.300	22.655	24.100
113.639	24.300	22.702	24.100
114.671	24.000	22.785	24.100
115.703	23.900	22.858	24.100
116.742	23.800	22.922	24.100
117.774	23.700	22.980	24.100
118.852	23.500	23.027	24.100
119.889	23.400	23.065	24.100
120.433	23.300	23.082	24.100
120.972	23.300	23.082	24.100
121.534	23.200	23.097	24.100
122.083	23.200	23.112	24.100
122.642	23.100	23.125	24.100
123.205	23.200	23.142	24.100
123.772	23.200	23.158	24.100
124.339	23.200	23.175	24.100
124.890	23.200	23.192	24.100
125.447	23.300	23.212	24.100
126.011	23.200	23.230	24.100
126.570	23.200	23.250	24.100
127.134	23.200	23.270	24.100
127.684	23.300	23.292	24.100
128.251	23.300	23.312	24.100
128.814	23.400	23.335	24.100
129.388	23.500	23.360	24.100
129.941	23.500	23.387	24.100
130.501	23.600	23.415	24.100
131.055	23.600	23.445	24.100
131.623	23.800	23.478	24.100
132.181	24.000	23.513	24.100
132.731	24.200	23.552	24.100
133.790	24.400	23.633	24.100
134.822	24.500	23.717	24.100
135.862	24.800	23.798	24.100
136.893	24.800	23.873	24.100
137.925	24.700	23.928	24.100
138.971	24.600	23.962	24.100
140.004	24.600	23.970	24.100
141.072	24.500	23.975	24.100
142.104	24.300	23.967	24.100
143.143	24.200	23.952	24.100
144.175	24.100	23.935	26.100
145.219	24.000	23.920	26.100
146.277	23.800	23.907	26.100
147.319	23.800	23.898	26.100
148.353	23.700	23.887	26.100
149.393	23.600	23.875	26.100
150.425	23.700	23.870	26.100
151.457	23.800	23.872	26.100
152.494	24.300	23.893	26.100
153.575	24.900	23.937	26.100
154.607	25.300	23.970	26.100
155.642	26.200	24.063	26.100
156.686	26.900	24.183	26.100
157.716	27.300	24.318	26.100
158.761	27.500	24.460	26.100
159.792	27.500	24.605	26.100
160.852	27.400	24.745	26.100
161.891	27.100	24.872	26.100
162.934	27.000	24.930	26.100
164.025	26.700	25.037	26.100
165.056	26.500	25.132	26.100
166.091	26.300	25.208	26.100
167.137	26.100	25.268	26.100
168.168	25.800	25.312	26.100
169.260	25.700	25.347	26.100
170.304	25.500	25.372	26.100
171.342	25.500	25.385	26.100
172.421	25.400	25.408	26.100
173.453	25.100	25.427	26.100
174.496	25.100	25.445	26.100
175.521	25.100	25.470	26.100
176.554	25.300	25.503	26.100
177.593	25.400	25.545	26.100
178.624	25.400	25.568	26.100
179.705	25.400	25.617	26.100
180.743	25.800	25.680	26.100
181.776	26.100	25.757	26.100
182.807	26.300	25.845	26.100
183.846	26.500	25.937	26.100
184.878	26.700	26.033	26.100
185.917	26.700	26.077	28.100
186.980	26.700	26.152	28.100
188.022	26.600	26.203	28.100
189.054	26.400	26.217	28.100
190.093	26.300	26.202	28.100
191.128	26.100	26.167	28.100
192.160	26.000	26.118	28.100
193.194	25.900	26.090	28.100
194.255	25.700	26.030	28.100
195.296	25.700	25.978	28.100
196.328	25.900	25.938	28.100
197.373	26.300	25.920	28.100
198.419	27.100	25.930	28.100
199.465	28.100	25.978	28.100
200.496	28.400	26.015	28.100
201.538	29.100	26.113	28.100
202.570	29.400	26.232	28.100
203.602	29.500	26.362	28.100
204.640	29.600	26.497	28.100
205.727	29.200	26.627	28.100
206.759	29.100	26.760	28.100
207.795	28.900	26.888	28.100
208.832	28.800	26.950	28.100
209.927	28.600	27.065	28.100
210.959	28.200	27.165	28.100
211.997	27.900	27.252	28.100
213.029	27.600	27.328	28.100
214.120	27.500	27.390	28.100
215.152	27.500	27.440	28.100
216.198	27.400	27.478	28.100
217.230	27.300	27.493	28.100
218.267	27.200	27.517	28.100
219.299	27.100	27.530	28.100
220.331	27.200	27.547	28.100
221.394	27.200	27.563	28.100
222.433	27.200	27.590	28.100
223.464	27.400	27.608	28.100
224.512	27.600	27.648	28.100
225.553	28.000	27.708	28.100
226.591	28.600	27.792	28.100
227.630	28.900	27.897	28.100
228.661	29.000	28.005	28.100
229.697	29.100	28.113	30.000
230.729	29.100	28.163	30.000
231.799	29.000	28.248	30.000
232.832	28.900	28.298	30.000
233.864	28.500	28.312	30.000
234.907	28.300	28.292	30.000
235.946	28.100	28.253	30.000
236.992	27.900	28.202	30.000
238.023	28.000	28.177	30.000
239.084	28.000	28.125	30.000
240.115	27.800	28.080	30.000
241.160	28.000	28.042	30.000
242.198	28.400	28.023	30.000
243.240	29.100	28.033	30.000
244.271	30.100	28.085	30.000
245.305	30.500	28.125	30.000
246.350	31.200	28.230	30.000
247.381	31.600	28.362	30.000
248.426	31.600	28.498	30.000
249.458	31.600	28.637	30.000
250.530	31.400	28.773	30.000
251.562	31.200	28.907	30.000
252.599	30.800	29.035	30.000
253.630	30.700	29.093	30.000
254.676	30.500	29.207	30.000
255.708	30.200	29.308	30.000
256.747	29.900	29.397	30.000
257.814	29.700	29.473	30.000
258.859	29.500	29.530	30.000
259.898	29.500	29.565	30.000
260.936	29.300	29.573	30.000
261.968	29.100	29.578	30.000
262.999	28.900	29.575	30.000
264.044	28.900	29.567	30.000
265.077	28.800	29.560	30.000
266.121	28.900	29.562	30.000
267.152	29.000	29.565	30.000
268.200	29.400	29.592	30.000

# Log finished at: 10/24/13 14:14:15
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/24/13 14:20:31
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.04 position
0.113	-2.000
0.311	-1.000
0.530	0.000
0.749	1.000
0.970	2.000
1.189	3.000
1.407	4.000
1.627	5.000
1.846	6.000
2.065	7.000
2.290	8.000
2.509	9.000
2.731	10.000

# Log finished at: 10/24/13 14:20:34
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/24/13 14:21:00
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.04 position
3.264	-2.000
3.481	-1.000
5.705	0.000
5.927	1.000
10.152	2.000
10.373	3.000
13.596	4.000
13.815	5.000
19.041	6.000
19.290	7.000
19.479	8.000
25.706	9.000
25.929	10.000

# Log finished at: 10/24/13 14:21:26
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/24/13 14:22:19
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.04 position
3.169	-2.000
13.400	-1.000
15.626	0.000
20.849	1.000
25.074	2.000
29.851	3.000
33.075	4.000
33.292	5.000
38.518	6.000
38.737	7.000
38.955	8.000
45.188	9.000
45.406	10.000

# Log finished at: 10/24/13 14:23:05
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/25/13 18:12:02
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.000	20.000	20.100
1.062	20.100	20.050	20.100
2.146	20.100	20.075	20.100
3.189	20.100	20.083	20.100
4.220	20.100	20.087	20.100
5.262	20.200	20.110	20.100
6.293	20.100	20.108	20.100
7.348	20.100	20.107	20.100
8.379	20.000	20.100	20.100
9.434	19.900	20.076	20.100
10.465	20.200	20.074	20.100
11.497	20.000	20.071	20.100
12.540	20.100	20.074	20.100
13.572	20.100	20.076	20.100
14.637	20.100	20.078	20.100
15.668	20.100	20.079	20.100
16.716	20.000	20.073	20.100
17.748	20.000	20.072	20.100
18.790	20.100	20.074	20.100

# Log finished at: 10/25/13 18:12:22
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 18:32:07
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.000	20.000	20.100
1.098	20.100	20.100	20.100
2.140	20.000	20.075	20.100
3.171	20.200	20.100	20.100
4.215	20.100	20.100	20.100
5.253	20.100	20.110	20.100
5.795	20.100	20.109	20.100
6.966	20.100	20.108	20.100
8.024	20.200	20.120	20.100
9.074	20.100	20.124	20.100
10.105	20.200	20.126	20.100
11.149	20.000	20.114	20.100

# Log finished at: 10/26/13 18:32:19
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 19:50:44
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	19.900	19.900	20.000
1.071	20.000	19.950	20.000
2.150	19.900	19.925	20.000
3.182	19.800	19.883	20.000
4.225	19.800	19.875	20.000
5.256	19.800	19.860	20.000
6.288	19.800	19.850	20.000
7.334	19.800	19.843	20.000
8.365	19.800	19.840	20.000
9.426	19.800	19.835	20.000
10.458	19.800	19.826	20.000
11.501	19.700	19.819	20.000
12.533	19.800	19.817	20.000
13.575	19.800	19.812	20.000
14.634	19.900	19.819	20.000
15.673	20.100	19.834	20.000
16.705	20.200	19.847	20.000
17.737	20.300	19.872	20.000
18.777	20.300	19.897	20.000
19.808	20.400	19.925	20.000
20.841	20.300	19.947	20.000
21.916	20.200	19.958	20.000
22.954	20.200	19.963	20.000
23.993	20.100	19.972	20.000
25.032	20.100	19.976	20.000
26.064	20.100	19.983	20.000
27.104	20.100	19.988	20.000
28.136	20.100	19.992	20.000
29.194	20.200	19.998	20.000
30.232	20.100	20.000	20.000
31.265	20.200	20.007	20.000
32.305	20.200	20.012	20.000

# Log finished at: 10/26/13 19:51:18
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:07:15
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.07 position	Motor p02/motor/exp.04 position
0.377	15.000	-3.000
0.597	15.000	-3.000
0.816	15.000	-3.000
1.034	15.000	-3.000
1.471	17.000	-3.000
1.690	17.000	-3.000
1.909	17.000	-3.000
2.126	17.000	-3.000
2.564	19.000	-3.000
2.786	19.000	-3.000
3.005	19.000	-3.000
3.222	19.000	-3.000
3.659	20.000	-3.000
3.878	20.000	-3.000
4.098	20.000	-3.000
4.315	20.000	-3.000

# Log finished at: 10/26/13 20:07:20
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:07:23
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.07 position	Motor p02/motor/exp.04 position
1.468	15.000	-3.000
1.686	15.000	-3.000
1.907	15.000	-3.000
2.126	15.000	-3.000
2.344	15.000	-3.000
2.563	15.000	-3.000
2.782	15.000	-3.000
3.000	15.000	-3.000
3.438	17.000	-3.000
3.656	17.000	-3.000
3.875	17.000	-3.000
4.094	17.000	-3.000
4.312	17.000	-3.000
4.531	17.000	-3.000
4.749	17.000	-3.000
4.967	17.000	-3.000
5.405	19.000	-3.000
5.623	19.000	-3.000
5.843	19.000	-3.000
6.062	19.000	-3.000
6.281	19.000	-3.000
6.500	19.000	-3.000
6.717	19.000	-3.000
6.937	19.000	-3.000
7.373	20.000	-3.000
7.592	20.000	-3.000
7.811	20.000	-3.000
8.029	20.000	-3.000
8.248	20.000	-3.000
8.469	20.000	-3.000
8.685	20.000	-3.000
8.903	20.000	-3.000

# Log finished at: 10/26/13 20:07:32
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:07:49
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.07 position	Motor p02/motor/exp.04 position
1.475	15.000	-3.000
1.695	15.000	-3.000
1.914	15.000	-3.000
2.135	15.000	-3.000
2.355	15.000	-3.000
2.574	15.000	-3.000
2.793	15.000	-3.000
3.011	15.000	-3.000
3.448	17.000	-3.000
3.668	17.000	-3.000
3.887	17.000	-3.000
4.105	17.000	-3.000
4.324	17.000	-3.000
4.545	17.000	-3.000
4.765	17.000	-3.000
4.982	17.000	-3.000
5.419	19.000	-3.000
5.639	19.000	-3.000
5.858	19.000	-3.000
6.077	19.000	-3.000
6.296	19.000	-3.000
6.515	19.000	-3.000
6.734	19.000	-3.000
6.952	19.000	-3.000
7.389	20.000	-3.000
7.607	20.000	-3.000
7.826	20.000	-3.000
8.045	20.000	-3.000
8.266	20.000	-3.000
8.484	20.000	-3.000
8.704	20.000	-3.000
8.922	20.000	-3.000

# Log finished at: 10/26/13 20:07:58
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:08:10
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.07 position	Motor p02/motor/exp.04 position
1.477	15.000	-3.000
1.696	15.000	-3.000
1.916	15.000	-3.000
2.138	15.000	-3.000
2.357	15.000	-3.000
2.576	15.000	-3.000
2.794	15.000	-3.000
3.013	15.000	-3.000
3.232	15.000	-3.000
3.451	15.000	-3.000
3.670	15.000	-3.000
3.887	15.000	-3.000
4.324	17.000	-3.000
4.543	17.000	-3.000
4.762	17.000	-3.000
4.981	17.000	-3.000
5.200	17.000	-3.000
5.419	17.000	-3.000
5.637	17.000	-3.000
5.856	17.000	-3.000
6.075	17.000	-3.000
6.296	17.000	-3.000
6.514	17.000	-3.000
6.732	17.000	-3.000
7.170	19.000	-3.000
7.397	19.000	-3.000
7.615	19.000	-3.000
7.834	19.000	-3.000
8.054	19.000	-3.000
8.272	19.000	-3.000
8.490	19.000	-3.000
8.709	19.000	-3.000
8.927	19.000	-3.000
9.147	19.000	-3.000
9.370	19.000	-3.000
9.587	19.000	-3.000
10.024	20.000	-3.000
10.243	20.000	-3.000
10.462	20.000	-3.000
10.684	20.000	-3.000
10.907	20.000	-3.000
11.126	20.000	-3.000
11.347	20.000	-3.000
11.566	20.000	-3.000
11.789	20.000	-3.000
12.007	20.000	-3.000
12.231	20.000	-3.000
12.448	20.000	-3.000

# Log finished at: 10/26/13 20:08:22
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:10:16
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.07 position	Motor p02/motor/exp.04 position
0.379	20.000	-3.000
0.602	20.000	-3.000
0.821	20.000	-3.000
1.044	20.000	-3.000
1.263	20.000	-3.000
1.517	20.000	-3.000
2.054	19.000	-3.000
2.273	19.000	-3.000
2.491	19.000	-3.000
2.710	19.000	-3.000
2.930	19.000	-3.000
3.148	19.000	-3.000
3.687	18.000	-3.000
3.910	18.000	-3.000
4.129	18.000	-3.000
4.352	18.000	-3.000
4.570	18.000	-3.000
4.792	18.000	-3.000
5.331	17.000	-3.000
5.549	17.000	-3.000
5.768	17.000	-3.000
5.987	17.000	-3.000
6.206	17.000	-3.000
6.426	17.000	-3.000
6.962	16.000	-3.000
7.181	16.000	-3.000
7.400	16.000	-3.000
7.619	16.000	-3.000
7.838	16.000	-3.000
8.055	16.000	-3.000
8.597	15.000	-3.000
8.816	15.000	-3.000
9.040	15.000	-3.000
9.258	15.000	-3.000
9.480	15.000	-3.000
9.698	15.000	-3.000

# Log finished at: 10/26/13 20:10:26
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:13:27
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.07 position	Motor p02/motor/exp.04 position
1.382	20.000	-3.000
1.600	20.000	-3.000
3.735	20.000	5.000
6.068	20.000	-3.000
6.288	20.000	-3.000
6.505	20.000	-3.000
7.047	19.000	-3.000
7.266	19.000	-3.000
9.498	19.000	5.000
11.739	19.000	-3.000
11.958	19.000	-3.000
12.178	19.000	-3.000
12.716	18.000	-3.000
12.935	18.000	-3.000
15.072	18.000	5.000
17.306	18.000	-3.000
17.526	18.000	-3.000
17.744	18.000	-3.000
18.281	17.000	-3.000
18.500	17.000	-3.000
20.638	17.000	5.000
22.971	17.000	-3.000
23.191	17.000	-3.000
23.409	17.000	-3.000
23.947	16.000	-3.000
24.068	16.000	-3.000
26.206	16.000	5.000
28.443	16.000	-3.000
28.663	16.000	-3.000
28.881	16.000	-3.000
29.422	15.000	-3.000
29.641	15.000	-3.000
31.873	15.000	5.000
34.113	15.000	-3.000
34.331	15.000	-3.000
34.552	15.000	-3.000

# Log finished at: 10/26/13 20:14:02
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:14:10
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.07 position	Motor p02/motor/exp.04 position
1.355	20.000	-3.000
1.574	20.000	-3.000
3.709	20.000	5.000
6.042	20.000	-3.000
6.261	20.000	-3.000
6.480	20.000	-3.000
6.701	20.000	-3.000
6.920	20.000	-3.000
9.055	20.000	5.000
11.292	20.000	-3.000
11.512	20.000	-3.000
11.730	20.000	-3.000
12.268	19.000	-3.000
12.490	19.000	-3.000
14.624	19.000	5.000
16.956	19.000	-3.000
17.178	19.000	-3.000
17.397	19.000	-3.000
17.620	19.000	-3.000
17.838	19.000	-3.000
19.973	19.000	5.000
22.308	19.000	-3.000
22.528	19.000	-3.000
22.748	19.000	-3.000
23.286	18.000	-3.000
23.505	18.000	-3.000
25.641	18.000	5.000
27.974	18.000	-3.000
28.192	18.000	-3.000
28.411	18.000	-3.000
28.630	18.000	-3.000
28.849	18.000	-3.000
30.984	18.000	5.000
33.316	18.000	-3.000
33.537	18.000	-3.000
33.755	18.000	-3.000
34.293	17.000	-3.000
34.515	17.000	-3.000
36.648	17.000	5.000
38.984	17.000	-3.000
39.204	17.000	-3.000
39.427	17.000	-3.000
39.646	17.000	-3.000
39.868	17.000	-3.000
42.003	17.000	5.000
44.239	17.000	-3.000
44.459	17.000	-3.000
44.679	17.000	-3.000
45.218	16.000	-3.000
45.436	16.000	-3.000
47.571	16.000	5.000
49.811	16.000	-3.000
50.030	16.000	-3.000
50.249	16.000	-3.000
50.468	16.000	-3.000
50.687	16.000	-3.000
52.825	16.000	5.000
55.057	16.000	-3.000
55.276	16.000	-3.000
55.497	16.000	-3.000
56.033	15.000	-3.000
56.252	15.000	-3.000
58.387	15.000	5.000
60.615	15.000	-3.000
60.833	15.000	-3.000
61.056	15.000	-3.000
61.275	15.000	-3.000
61.497	15.000	-3.000
63.635	15.000	5.000
65.875	15.000	-3.000
66.093	15.000	-3.000
66.310	15.000	-3.000

# Log finished at: 10/26/13 20:15:16
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:26:48
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.04 position
0.140	-3.000
0.360	-3.000
0.578	-3.000

# Log finished at: 10/26/13 20:26:49
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/26/13 20:29:31
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.07 position	Motor p02/motor/exp.04 position
1.286	20.000	-3.000
1.505	20.000	-3.000
1.728	20.000	-3.000
1.947	20.000	-3.000
2.169	20.000	-3.000
2.387	20.000	-3.000
2.940	19.000	-3.000
3.163	19.000	-3.000
3.380	19.000	-3.000
3.602	19.000	-3.000
3.821	19.000	-3.000
4.041	19.000	-3.000
4.580	18.000	-3.000
4.802	18.000	-3.000
5.020	18.000	-3.000
5.241	18.000	-3.000
5.460	18.000	-3.000
5.678	18.000	-3.000
6.216	17.000	-3.000
6.433	17.000	-3.000
6.655	17.000	-3.000
6.872	17.000	-3.000
7.093	17.000	-3.000
7.310	17.000	-3.000
7.846	16.000	-3.000
8.066	16.000	-3.000
8.286	16.000	-3.000
8.505	16.000	-3.000
8.729	16.000	-3.000
8.948	16.000	-3.000
9.490	15.000	-3.000
9.709	15.000	-3.000
9.929	15.000	-3.000
10.149	15.000	-3.000
10.368	15.000	-3.000
10.587	15.000	-3.000

# Log finished at: 10/26/13 20:29:42
############################ Log - End ############################
